PlayerID,Status,TeamID,Team,Jersey,PositionCategory,Position,FirstName,LastName,Height,Weight,BirthDate,College,PhotoUrl,Experience,InjuryStatus,FanDuelPlayerID,DraftKingsPlayerID,FanDuelName,DraftKingsName
20002895,Active,16,MIN,7,G,SG,Wendell,Moore Jr.,77,215,9/18/2001 12:00:00 AM,Duke,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/wendell-moore-jr-20002895-88ef594f.png,1,,171778,1174855,Wendell Moore,Wendell Moore Jr.
20002896,Active,18,OKC,8,F,SF,Jalen,Williams,77,211,4/14/2001 12:00:00 AM,Santa Clara,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jalen-williams-20002896-e65e98e6.png,1,Questionable,171760,1182404,Jalen Williams,Jalen Williams
20002897,Active,11,CHI,25,F,SF,Dalen,Terry,79,195,7/12/2002 12:00:00 AM,Arizona,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/dalen-terry-20002897-c51e90b8.png,1,,171763,1239611,Dalen Terry,Dalen Terry
20002898,Inactive,,,,F,PF,John,Butler Jr.,84,190,12/4/2002 12:00:00 AM,Florida State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/john-butler-jr-20002898-9167e862.png,1,,180485,1340782,John Butler,John Butler
20002899,Active,24,SA,30,F,SF,Julian,Champagnie,79,217,6/29/2001 12:00:00 AM,St. John's,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/julian-champagnie-20002899-a845c336.png,1,,172098,1176070,Julian Champagnie,Julian Champagnie
20002900,Active,27,LAL,10,G,SG,Max,Christie,77,190,2/10/2003 12:00:00 AM,MIchigan State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/max-christie-20002900-1ce0d17f.png,1,,171751,1340703,Max Christie,Max Christie
20002902,Active,9,BOS,20,G,PG,JD,Davison,73,195,10/3/2002 12:00:00 AM,Alabama,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jd-davison-20002902-84baf256.png,1,,171762,1323515,JD Davison,JD Davison
20002903,Active,28,LAC,25,F,PF,Moussa,Diabate,81,210,1/21/2002 12:00:00 AM,Michigan,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/moussa-diabate-20002903-2f1daee9.png,1,,171765,1324359,Moussa Diabate,Moussa Diabate
20002905,Active,30,SAC,23,G,SG,Keon,Ellis,75,175,1/8/2000 12:00:00 AM,Alabama,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/keon-ellis-20002905-45760606.png,1,,171669,1231210,Keon Ellis,Keon Ellis
20002906,Inactive,,,,F,PF,Michael,Foster Jr.,80,250,1/16/2003 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/michael-foster-jr-20002906-cd617098.png,1,,171667,1357746,Michael Foster,Michael Foster
20002907,Inactive,,,,F,SF,Ron,Harper Jr.,77,245,4/12/2000 12:00:00 AM,Rutgers,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/ron-harper-jr-20002907-0189ddd2.png,1,,171660,1133934,Ron Harper,Ron Harper Jr.
20002908,Active,5,ORL,2,G,SG,Caleb,Houstan,80,205,1/9/2003 12:00:00 AM,Michigan,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/caleb-houstan-20002908-7b6bab73.png,1,,171771,1324361,Caleb Houstan,Caleb Houstan
20002910,Active,21,MEM,3,F,PF,Jake,LaRavia,79,235,11/3/2001 12:00:00 AM,Wake Forest,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jake-laravia-20002910-ab884f54.png,1,,171757,1175125,Jake LaRavia,Jake LaRavia
20002911,Inactive,,,,F,SF,Justin,Lewis,79,245,4/12/2002 12:00:00 AM,Marquette,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/justin-lewis-20002911-ffb10cf4.png,0,,171673,1232475,Justin Lewis,Justin Lewis
20002912,Active,16,MIN,33,F,PF,Leonard,Miller,82,210,11/26/2003 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/leonard-miller-20002912-c86d891e.png,0,,188452,1376841,Leonard Miller,Leonard Miller
20002913,Active,16,MIN,8,F,PF,Josh,Minott,80,205,11/25/2002 12:00:00 AM,Memphis,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/josh-minott-20002913-3b098e4d.png,1,,171776,1324299,Josh Minott,Josh Minott
20002914,Active,13,IND,2,G,PG,Andrew,Nembhard,76,191,1/16/2000 12:00:00 AM,Gonzaga,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/andrew-nembhard-20002914-808b6162.png,1,,171747,1134158,Andrew Nembhard,Andrew Nembhard
20002915,Active,21,MEM,1,G,PG,Scotty,Pippen Jr.,73,170,11/10/2000 12:00:00 AM,Vanderbilt,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/scotty-pippen-jr-20002915-e4398e72.png,1,Doubtful,171661,1176798,Scotty Pippen,Scotty Pippen Jr.
20002916,Active,29,PHO,21,F,PF,David,Roddy,76,255,3/27/2001 12:00:00 AM,Colorado State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/david-roddy-20002916-9c778976.png,1,,171755,1193593,David Roddy,David Roddy
20002917,Active,15,MIL,55,G,SG,Ryan,Rollins,75,180,7/3/2002 12:00:00 AM,Toledo,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/ryan-rollins-20002917-2c560720.png,1,,171772,1232221,Ryan Rollins,Ryan Rollins
20002918,Active,23,NO,0,G,SG,Dereon,Seabron,77,180,5/26/2000 12:00:00 AM,North Carolina State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/dereon-seabron-20002918-b696e8de.png,1,,171670,1175098,Dereon Seabron,Dereon Seabron
20002919,Active,19,POR,34,F,PF,Jabari,Walker,79,227,7/30/2002 12:00:00 AM,Colorado,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jabari-walker-20002919-28ad130a.png,1,Out,171764,1232517,Jabari Walker,Jabari Walker
20002920,Active,20,DEN,8,F,SF,Peyton,Watson,79,200,9/11/2002 12:00:00 AM,UCLA,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/peyton-watson-20002920-a65085c8.png,1,,171761,1326502,Peyton Watson,Peyton Watson
20002921,Active,18,OKC,6,F,PF,Jaylin,Williams,81,240,6/29/2002 12:00:00 AM,Arkansas,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jaylin-williams-20002921-3caf9ca1.png,1,,171758,1231367,Jaylin Williams,Jaylin Williams
20002922,Inactive,,,,C,C,Trevion,Williams,82,255,9/16/2000 12:00:00 AM,Purdue,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,180471,1133911,Trevion Williams,Trevion Williams
20002923,Active,4,MIA,15,G,PG,Alondes,Williams,76,210,6/19/1999 12:00:00 AM,Wake Forest,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/alondes-williams-20002923-d76a1f61.png,1,,171674,1193119,Alondes Williams,Alondes Williams
20002924,Inactive,,,,F,SF,Bryson,Williams,80,240,4/25/1998 12:00:00 AM,Texas Tech,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,951297,,Bryson Williams
20002927,Active,21,MEM,5,G,SG,Vince,Williams Jr.,76,205,8/30/2000 12:00:00 AM,Virginia Commonwealth,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/vince-williams-jr-20002927-88338acf.png,1,Out,171756,1134869,Vince Williams,Vince Williams Jr.
20002928,Active,12,CLE,15,F,PF,Isaiah,Mobley,80,238,9/24/1999 12:00:00 AM,Southern California,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/isaiah-mobley-20002928-43ccf024.png,1,,171782,1185352,Isaiah Mobley,Isaiah Mobley
20002930,Inactive,,,,G,SG,Tyrese,Martin,78,215,3/7/1999 12:00:00 AM,Connecticut,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/tyrese-martin-20002930-47f66e45.png,1,,171753,1134107,Tyrese Martin,Tyrese Martin
20002933,Active,26,GS,15,F,SF,Gui,Santos,78,185,6/22/2002 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/gui-santos-20002933-0afbdb78.png,0,,171796,1391940,Gui Santos,Gui Santos
20002935,Active,26,GS,25,G,PG,Lester,Quinones,76,208,11/16/2000 12:00:00 AM,Memphis,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/lester-quinones-20002935-6ec4d543.png,1,,171659,1175110,Lester Quinones,Lester Quinones
20002936,Active,4,MIA,21,F,PF,Cole,Swider,80,225,5/8/1999 12:00:00 AM,Syracuse,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/cole-swider-20002936-c87aa2f2.png,1,,171680,1138651,Cole Swider,Cole Swider
20002937,Active,20,DEN,21,G,PG,Collin,Gillespie,73,195,6/25/1999 12:00:00 AM,Villanova,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/collin-gillespie-20002937-d5783ef5.png,0,,171668,1070352,Collin Gillespie,Collin Gillespie
20002938,Inactive,,,,G,PG,Trevor,Hudgins,72,198,3/23/1999 12:00:00 AM,Missouri State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/trevor-hudgins-20002938-ff6cf6e2.png,1,,171666,1393610,Trevor Hudgins,Trevor Hudgins
20002939,Active,17,UTA,35,F,PF,Kenneth,Lofton Jr.,78,275,8/14/2002 12:00:00 AM,Louisiana Tech,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/kenneth-lofton-jr-20002939-4fa525f2.png,1,,171677,1232218,Kenneth Lofton,Kenneth Lofton Jr.
20002940,Inactive,,,,F,PF,Shareef,O'Neal,82,225,1/11/2000 12:00:00 AM,LSU,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,,,171662,,Shareef O'Neal,
20002942,Active,24,SA,21,G,SG,Jamaree,Bouyea,74,180,6/27/1999 12:00:00 AM,San Francisco,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jamaree-bouyea-20002942-8210aa56.png,0,,171679,1068236,Jamaree Bouyea,Jamaree Bouyea
20002944,Active,17,UTA,33,G,SG,Johnny,Juzang,77,209,3/17/2001 12:00:00 AM,UCLA,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/johnny-juzang-20002944-4c419e1b.png,1,,171658,1186159,Johnny Juzang,Johnny Juzang
20002945,Active,15,MIL,20,G,SG,AJ,Green,76,190,9/27/1999 12:00:00 AM,Northern Iowa,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/aj-green-20002945-cc396590.png,1,Probable,171672,1141111,AJ Green,AJ Green
20002946,Inactive,,,,G,SG,Adonis,Arms,77,200,6/26/1998 12:00:00 AM,Texas Tech,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/adonis-arms-20002946-e010571c.png,0,,180481,1151550,Adonis Arms,Adonis Arms
20002947,Active,22,HOU,0,F,PF,Jermaine,Samuels Jr.,78,230,11/13/1998 12:00:00 AM,Villanova,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jermaine-samuels-jr-20002947-191ba264.png,0,,180793,1070354,Jermaine Samuels,Jermaine Samuels
20002948,Active,22,HOU,19,F,SF,Nate,Williams,77,205,2/12/1999 12:00:00 AM,Buffalo,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/nate-williams-20002948-5ce1eb53.png,1,,180737,1138994,Nate Williams,Nate Williams
20002949,Inactive,,,,F,PF,Isaiah,Whaley,81,225,3/26/1998 12:00:00 AM,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,179708,1071919,Isaiah Whaley,Isaiah Whaley
20002950,Active,13,IND,29,G,SG,Quenton,Jackson,77,173,9/15/1998 12:00:00 AM,Texas A&M,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/quenton-jackson-20002950-ba4f475a.png,0,,179762,1195699,Quenton Jackson,Quenton Jackson
20002952,Inactive,,,,F,PF,Marcus,Bingham Jr.,84,230,7/14/2000 12:00:00 AM,Michigan State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/marcus-bingham-jr-20002952-3f0d57f9.png,0,,180092,1133818,Marcus Bingham,Marcus Bingham Jr.
20002953,Inactive,,,,G,PG,Tyson,Etienne,74,203,9/17/1999 12:00:00 AM,Wichita State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/tyson-etienne-20002953-3bb6ff9e.png,0,,172097,1175318,Tyson Etienne,Tyson Etienne
20002954,Active,14,DET,27,G,SG,Buddy,Boeheim,77,205,11/11/1999 12:00:00 AM,Syracuse,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/buddy-boeheim-20002954-0a89ab93.png,0,,172087,1140338,Buddy Boeheim,Buddy Boeheim
20002956,Inactive,,,,F,PF,Darius,Days,80,240,10/20/1999 12:00:00 AM,Louisiana State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/darius-days-20002956-842ffd64.png,1,,173815,1137208,Darius Days,Darius Days
20002957,Inactive,,,,G,SG,Jordan,Hall,79,215,1/14/2002 12:00:00 AM,St. Joseph's (PA),https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jordan-hall-20002957-e7de1500.png,0,,174404,1235098,Jordan Hall,Jordan Hall
20002958,Inactive,,,,F,PF,Gabe,Brown,80,215,3/5/2000 12:00:00 AM,Michigan State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,175647,1133816,Gabe Brown,Gabe Brown
20002960,Active,23,NO,21,G,SG,Izaiah,Brockington,76,196,7/12/1999 12:00:00 AM,Iowa State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,1,,179728,1076287,Izaiah Brockington,Izaiah Brockington
20002963,Inactive,,,,G,SG,Donovan,Williams,78,190,9/6/2001 12:00:00 AM,UNLV,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,1,,180772,1186764,Donovan Williams,Donovan Williams
20002964,Inactive,,,,G,SG,Javante,McCoy,77,180,1/24/1998 12:00:00 AM,Boston University,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,174412,1066434,Javante McCoy,Javante McCoy
20002971,Active,14,DET,8,G,SG,Jared,Rhoden,77,210,8/27/1999 12:00:00 AM,Seton Hall,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jared-rhoden-20002971-b677a0bb.png,1,,175653,1134653,Jared Rhoden,Jared Rhoden
20002972,Inactive,,,,F,PF,Jeriah,Horne,79,205,4/9/1998 12:00:00 AM,Tulsa,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,,,
20002973,Inactive,,,,C,C,Grant,Golden,82,265,1/15/1998 12:00:00 AM,Richmond,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/grant-golden-20002973-5286619d.png,0,,180493,950947,Grant Golden,Grant Golden
20002975,Active,19,POR,24,G,SG,Justin,Minaya,77,205,3/26/1999 12:00:00 AM,Providence,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/justin-minaya-20002975-af3eed25.png,1,Questionable,184831,1077488,Justin Minaya,Justin Minaya
20002977,Inactive,,,,F,SF,Jack,White,79,233,8/5/1997 12:00:00 AM,Duke,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jack-white-20002977-b46cfa84.png,1,,173899,937674,Jack White,Jack White
20002980,Inactive,,,,G,SG,Alex,Morales,78,180,11/21/1997 12:00:00 AM,Wagner,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,,,
20002981,Active,8,BKN,14,G,PG,Jacob,Gilyard,68,160,7/14/1998 12:00:00 AM,Richmond,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jacob-gilyard-20002981-df4e5ac5.png,1,,180477,1076225,Jacob Gilyard,Jacob Gilyard
20002984,Inactive,,,,F,SF,Justin,Bean,79,210,11/17/1996 12:00:00 AM,Utah State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/justin-bean-20002984-33d65b66.png,0,,180478,1062300,Justin Bean,Justin Bean
20002985,Inactive,,,,F,PF,Fabian,White Jr.,80,230,11/29/1998 12:00:00 AM,Houston,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,,,,,,
20002992,Inactive,,,,G,SG,Taze,Moore,77,195,6/29/1998 12:00:00 AM,Houston,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,196042,956162,Taze Moore,Taze Moore
20002993,Inactive,,,,G,SG,Bryce,Wills,78,200,10/13/2000 12:00:00 AM,Stanford,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,,,
20002994,Inactive,,,,G,PG,Kellan,Grady,77,205,9/11/1997 12:00:00 AM,Kentucky,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/kellan-grady-20002994-612e711f.png,0,,173813,1061761,Kellan Grady,Kellan Grady
20002999,Inactive,,,,G,PG,Lucas,Williamson,76,205,1/28/1999 12:00:00 AM,Loyola-Chicago,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,180015,1064091,Lucas Williamson,Lucas Williamson
20003000,Inactive,,,,G,SG,Michael,Devoe,77,197,12/17/1999 12:00:00 AM,Georgia Tech,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,171676,1132252,Michael Devoe,Michael Devoe
20003003,Inactive,,,,F,PF,George,Conditt IV,81,235,8/22/2000 12:00:00 AM,Iowa State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,194720,1132823,George Conditt,George Conditt IV
20003006,Active,10,TOR,0,G,SG,Javon,Freeman-Liberty,75,190,10/20/1999 12:00:00 AM,DePaul,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,172996,1135246,Javon Freeman-Liberty,Javon Freeman-Liberty
20003007,Active,4,MIA,25,C,C,Orlando,Robinson,82,245,7/10/2000 12:00:00 AM,Fresno State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/orlando-robinson-20003007-eb17a350.png,1,,171665,1176770,Orlando Robinson,Orlando Robinson
20003008,Active,4,MIA,8,F,SF,Jamal,Cain,79,210,3/20/1999 12:00:00 AM,Oakland,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jamal-cain-20003008-d3a4a10d.png,1,,180555,1060409,Jamal Cain,Jamal Cain
20003009,Active,14,DET,19,F,SF,Simone,Fontecchio,79,209,12/9/1995 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/simone-fontecchio-20003009-49728c7b.png,1,,173747,1314104,Simone Fontecchio,Simone Fontecchio
20003010,Inactive,,,,F,PF,Chima,Moneke,77,223,12/24/1995 12:00:00 AM,California-Davis,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/chima-moneke-20003010-cd68bdce.png,0,,173914,895815,Chima Moneke,Chima Moneke
20003011,Inactive,,,,F,SF,Daeqwon,Plowden,78,215,8/29/1998 12:00:00 AM,Bowling Green,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,179512,1063236,Daeqwon Plowden,Daeqwon Plowden
20003012,Active,26,GS,61,G,SG,Pat,Spencer,75,205,7/4/1996 12:00:00 AM,Northwestern,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,2,,174501,1176145,Pat Spencer,Pat Spencer
20003013,Inactive,,,,F,PF,Sacha,Killeya-Jones,83,220,8/10/1998 12:00:00 AM,North Carolina State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,175177,957491,Sacha Killeya-Jones,Sacha Killeya-Jones
20003014,Inactive,,,,C,C,Makur,Maker,82,232,11/4/2000 12:00:00 AM,Howard,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,1252425,,Makur Maker
20003015,Active,3,ATL,18,F,PF,Mouhamed,Gueye,82,210,11/9/2002 12:00:00 AM,Washington State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/mouhamed-gueye-20003015-462b9c7e.png,0,,188454,1325101,Mouhamed Gueye,Mouhamed Gueye
20003016,Inactive,,,,G,SG,Tommy,Kuhse,74,185,1/5/1998 12:00:00 AM,Mount Saint Mary's,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/tommy-kuhse-20003016-282cbe50.png,0,,178880,955997,Tommy Kuhse,Tommy Kuhse
20003017,Inactive,,,,G,SG,Jaylen,Sims,78,210,12/11/1998 12:00:00 AM,North Carolina-Wilmington,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jaylen-sims-20003017-ed2c57af.png,0,,179707,1138072,Jaylen Sims,Jaylen Sims
20003018,Inactive,,,,F,PF,Anthony,Duruji,79,209,7/22/1998 12:00:00 AM,Florida,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/anthony-duruji-20003018-5f684893.png,0,,179709,1062521,Anthony Duruji,Anthony Duruji
20003019,Active,19,POR,41,C,C,Ibou,Badji,84,240,10/13/2002 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/ibou-badji-20003019-7bc43125.png,1,,180016,1351728,Ibou Badji,Ibou Badji
20003021,Active,1,WAS,14,G,SG,Jules,Bernard,78,210,1/21/2000 12:00:00 AM,UCLA,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jules-bernard-20003021-90900126.png,0,,180483,1134770,Jules Bernard,Jules Bernard
20003022,Active,14,DET,17,G,SG,Stanley,Umude,78,210,4/12/1999 12:00:00 AM,Arkansas,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/stanley-umude-20003022-18d6577e.png,1,,180484,1066839,Stanley Umude,Stanley Umude
20003023,Inactive,,,,G,SG,Bryce,Hamilton,76,205,11/10/2000 12:00:00 AM,UNLV,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,,,
20003025,Inactive,,,,G,SG,Nate,Pierre-Louis,76,205,12/23/1998 12:00:00 AM,Temple,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,180753,1060761,Nate Pierre-Louis,Nate Pierre-Louis
20003028,Inactive,,,,G,SG,Alex,O'Connell,78,185,6/2/1999 12:00:00 AM,Creighton,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,,,
20003031,Active,24,SA,1,F,PF,Victor,Wembanyama,88,210,1/4/2004 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/victor-wembanyama-20003031-af375ec6.png,0,,188414,1373356,Victor Wembanyama,Victor Wembanyama
20003032,Active,2,CHA,24,F,SF,Brandon,Miller,79,200,11/22/2002 12:00:00 AM,Alabama,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/brandon-miller-20003032-61bdcb5d.png,0,,188419,1401381,Brandon Miller,Brandon Miller
20003033,Active,19,POR,0,G,PG,Scoot,Henderson,75,202,2/3/2004 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/scoot-henderson-20003033-dcca0de2.png,0,,188428,1357750,Scoot Henderson,Scoot Henderson
20003034,Active,22,HOU,1,G,PG,Amen,Thompson,79,200,1/30/2003 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/amen-thompson-20003034-2df57358.png,0,,188405,1429337,Amen Thompson,Amen Thompson
20003035,Active,13,IND,5,F,PF,Jarace,Walker,79,235,9/4/2003 12:00:00 AM,Houston,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jarace-walker-20003035-082949e5.png,0,,188409,1402709,Jarace Walker,Jarace Walker
20003036,Active,14,DET,9,G,SG,Ausar,Thompson,78,205,1/30/2003 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/ausar-thompson-20003036-f9740c9e.png,,Questionable,188426,1429338,Ausar Thompson,Ausar Thompson
20003037,Active,22,HOU,7,F,SF,Cam,Whitmore,79,230,7/8/2004 12:00:00 AM,Villanova,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/cam-whitmore-20003037-8c7722a9.png,,Out,188406,1408228,Cam Whitmore,Cam Whitmore
20003038,Active,5,ORL,0,G,PG,Anthony,Black,79,200,1/20/2004 12:00:00 AM,Arkansas,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/anthony-black-20003038-6682e730.png,0,,188408,1401385,Anthony Black,Anthony Black
20003039,Active,10,TOR,1,G,SG,Gradey,Dick,78,200,11/20/2003 12:00:00 AM,Kansas,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/gradey-dick-20003039-eb3bfdc9.png,0,,188434,1416377,Gradey Dick,Gradey Dick
20003040,Active,17,UTA,0,F,PF,Taylor,Hendricks,81,215,11/22/2003 12:00:00 AM,Central Florida,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/taylor-hendricks-20003040-67f9dc11.png,0,Out,188411,1405861,Taylor Hendricks,Taylor Hendricks
20003041,Active,23,NO,24,G,SG,Jordan,Hawkins,77,190,4/29/2002 12:00:00 AM,Connecticut,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jordan-hawkins-20003041-47c6acb5.png,0,,188421,1327798,Jordan Hawkins,Jordan Hawkins
